CISLO VYDEJKY,C15,1;KOD ZBOZI,C50,2;NAZEV ZBOZI,C250,3;KATEGORIE,C250,4;MNOZSTVI,N11/1,5;NÁKUPNÍ CENA,N11/4,6;PRODEJNI CENA,N11/4,7$
24-759	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	10.0	260.6122	420.0000	
24-760	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	240.0	20.7982	25.3500	
24-760	123	Ručník v roli Paperdi Autocut 130m / 21cm, prům. 19cm, 2 vrst, cell	5.3	528.0	56.8056	77.0000	
24-760	....	D1	25	189.0	10.0000	0.0000	
24-761	3274	Skládaný ručník PapLine "V" 21cm x 24cm, 4000ks, 2 vrst, cell.01	5.2	1.0	292.7400	501.5000	
24-762	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	576.0	15.2912	20.7000	
24-762	....	D1	25	63.0	10.0000	0.0000	
24-763	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	1308.0	12.7895	14.9500	
24-763	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	64.0	256.6400	305.0000	
24-763	16078	Zásobník KENNEDY pěnového mýdla,800ml., bílý, dolévací	13.5	2.0	263.3000	399.0000	
24-763	....	D1	25	252.0	10.0000	0.0000	
24-764	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	60.0	20.7982	26.5000	
24-764	329	Skládaný ručník PapLine "V" 23cm x 25cm, šedé, 10kg, 1 vrst	5.2	8.0	200.0000	294.0000	
24-764	83456	Skládaný ručník Bulkysoft "Z" 21,5cm x 24cm, 2400ks, 2 vrst, cell. PE obal	5.2	8.0	242.7939	310.0000	
24-764	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	32.0	260.6122	360.0000	
24-764	....	D1	25	63.0	10.0000	0.0000	
24-765	100669	Skládaný ručník KATRIN "V" 23,2cm x 23cm, 5000ks, 1 vrst, šedé	5.2	12.0	446.9646	562.0000	
24-766	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	576.0	15.2912	20.0000	
24-766	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	260.6122	345.0000	
24-767	191	Dámské hygienické sáčky PE v krabičce	10	10.0	6.5500	12.0000	
24-767	807	Zásobník RP na toaletní papír JUMBO průměr 190-240 mm	13.4	1.0	104.9800	272.0000	
24-767	S155	Dopravné	20	1.0	0.0000	170.0000	
24-767	....	D1	25	11.0	10.0000	0.0000	
24-768	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	120.0	34.1286	57.9000	
24-768	96715	Ručník v roli BulkySoft MIDI 60m / 21,5cm, 2 vrst, cell	5.1	6.0	23.8529	41.0000	
24-768	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	25.0	260.6122	469.0000	
24-768	936	Odpadový pytel 70x110 20my transparen 120L,role 50ks	19	500.0	1.8000	2.2500	
24-768	946	Odpadový pytel 70x110 typ50 černý 120L,role 25ks	19	250.0	2.2000	2.7500	
24-768	0287	MOP mikrovláknový - kapsový 40cm	22.2	5.0	60.0000	110.0000	
24-768	....	D1	25	63.0	10.0000	0.0000	
24-769	66450	TP malá role BulkySoft 8 x 30m, 2 vrst cell	3.1	2304.0	5.4500	6.8500	
24-769	66994	TP malá role BulkySoft 4 x 52,5m, 2 vrst cell	3.1	1920.0	8.6400	11.1800	
24-769	65904	TP Jumbo 190 BulkySoft 120m, 2 vrst, cell	3.2	1248.0	18.7200	23.4400	
24-769	84570	Sklád. ruč. Bulkysoft "V" 21cm x 21cm, 3000ks, 2 vrst, cell. PE obal	5.2	264.0	246.2400	297.4200	
24-769	84571	Sklád. ruč. Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	278.3000	340.7800	
24-769	76736	Vyšetř.podložka BulkySoft 50cm x 50m	17	5400.0	45.2600	48.7400	
24-769	999812	Palety EUR		34.0	0.0000	0.0000	
24-770	512A	Toaletní papír Jumbo 240 PapLine, 1 vrstvý, recyklovaný	3.2	150.0	12.1808	19.0000	
24-770	010241	Tekuté mýdlo VIONE s antibakteriální přísadou, bílé 5l, EXTRA HYGIENE	7.1	8.0	80.0000	126.0000	
24-770	947	Odpadový pytel 70x110 typ50 modrý 120L,role 25 ks	19	250.0	2.2464	2.8100	
24-770	0295	MOP bavlna-jazykový 40cm, 2 dírky	22.2	3.0	69.0000	95.0000	
24-770	282	Držák mopu jazykový 40cm, magnet	22.3	1.0	342.1558	464.0000	
24-771	123	Ručník v roli Paperdi Autocut 130m / 21cm, prům. 19cm, 2 vrst, cell	5.3	30.0	56.8056	79.0000	
24-772	808	Zásobník RP na papírové ručníky sklad "Z" "V" "M", bílý plast	13.1	24.0	97.0347	166.1200	
24-772	....	D1	25	115.0	10.0000	0.0000	
24-773	11163	Netkaná text. AirTex-modrá, 1x400útr	2 26	2.0	506.8000	832.0000	
24-774	97784	Ručník v roli BulkySoft Autocut 160m / 20cm, prům. 15,5cm SLIM	5.3	360.0	59.8255	85.0000	
24-774	....	D1	25	88.0	10.0000	0.0000	
24-775	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	1320.0	12.7895	15.2000	
24-775	....	D1	25	126.0	10.0000	0.0000	
24-776	205403	Zásobník NEREZ matný na papírové ručníky sklad  "Z" "V" "M"	13.1	2.0	398.0000	675.0000	
24-776	208401	Zásobník NEREZ matný na toaletní papír JUMBO - 190-240mm	13.4	2.0	311.5083	627.0000	
24-776	....	D1	25	11.0	10.0000	0.0000	
24-777	103424	TP malá role KATRIN system TP-92m, 2 vrst,bílý	3.1	36.0	19.8483	28.0000	
24-777	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	1440.0	12.7895	15.0000	
24-777	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	1920.0	20.7982	24.5000	
24-777	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	144.0	256.6400	289.0000	
24-777	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	216.0	345.1300	445.0000	
24-777	55952	Průmyslová role Carind-EXL Blu, modrá, 150m x 26cm, prům. 26,5cm, 3 vrst (ex 0336)	12	6.0	134.1800	160.0000	
24-777	16068	Zásobník KENNEDY na papírové ručníky skládané  "Z" "V" "M" , bílý, vel.M	13.1	4.0	313.5461	402.0000	
24-777	....	D1	25	450.0	10.0000	0.0000	
24-777	999812	Palety EUR		16.0	0.0000	0.0000	
24-778	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	120.0	15.2912	22.0000	
24-778	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	18.0	24.8208	37.0000	
24-778	116	Ručník v roli Paperdi MAXI 180m / 21,5cm, 2 vrst, cell	5.1	30.0	58.0309	95.0000	
24-778	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	10.0	260.6122	399.0000	
24-778	32996	Ubrousky BulkySoft 30x30, 1 vrst,100ks, bílá	16	120.0	10.1652	13.4000	
24-779	116	Ručník v roli Paperdi MAXI 180m / 21,5cm, 2 vrst, cell	5.1	18.0	58.0309	114.0000	
24-779	S155	Dopravné	20	1.0	0.0000	170.0000	
24-779	....	D1	25	22.0	10.0000	0.0000	
24-780	112966	TP malá role KATRIN 160, 56 x 19m 2vrst cell	3.1	2240.0	3.3479	5.5000	
24-780	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	40.0	256.6400	440.0000	
24-780	913	Sáček do koše 50x60 černý, 30L, role 50ks	18	4000.0	0.2100	0.2600	
24-780	947	Odpadový pytel 70x110 typ50 modrý 120L,role 25 ks	19	250.0	2.2464	2.8100	
24-780	....	D1	25	189.0	10.0000	0.0000	
24-781	69110	Kapesníčky s klipem Bulky Soft, 4 vrstvy, 9x10 Bulky soft (ex 0401)	1	480.0	1.8298	2.2000	
24-781	96723	Ruč. v roli Carind MAXI 150m / 20cm, 2 vrst, cell (ex 6130, 96725)	5.1	360.0	51.5100	58.0000	
24-781	08919	Ručník v roli PapLine Autocut 150m / 19cm, prům. 17cm, 2 vrst, cell. dut.42	5.3	288.0	44.6370	84.0000	
24-781	460103	Ručníky v roli KATRIN system Autocut  160m / 21cm, 2 vrst, běl.rec. (ex 460102)	5.3	36.0	137.3839	185.0000	
24-782	64000	TP malá role BulkySoft 12 x 52,5m, 2 vrst cell - PlasticFree	3.1	120.0	9.9626	14.3000	
24-782	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	18.0	34.1286	52.0000	
24-782	116	Ručník v roli Paperdi MAXI 180m / 21,5cm, 2 vrst, cell	5.1	120.0	58.0309	95.0000	
24-782	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	10.0	256.6400	319.0000	
24-782	32196	Ubrousky BulkySoft 24x24, 2 vrst,100ks, bílá (ex 32500)	16	200.0	12.4670	17.0000	
24-782	32996	Ubrousky BulkySoft 30x30, 1 vrst,100ks, bílá	16	80.0	10.1652	13.0000	
24-783	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	576.0	15.2912	20.0000	
24-783	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	480.0	24.8208	30.5000	
24-784	16073	Zásobník KENNEDY TP průměr 190-280mm, bílý	13.4	4.0	244.7953	329.0000	
24-785	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	60.0	32.3970	54.0000	
24-786	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	1152.0	15.2912	21.0000	
24-786	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	480.0	24.8208	33.0000	
24-786	512A	Toaletní papír Jumbo 240 PapLine, 1 vrstvý, recyklovaný	3.2	360.0	12.1808	17.8000	
24-786	84572	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3600ks, 1 vrst, cell. PE obal	5.2	142.0	314.0852	369.0000	
24-786	97780	Ručník v roli BulkySoft Autocut 250m / 20cm, prům. 20cm, 2 vrst, cell	5.3	120.0	92.6352	135.0000	
24-786	460103	Ručníky v roli KATRIN system Autocut  160m / 21cm, 2 vrst, běl.rec. (ex 460102)	5.3	60.0	137.3839	189.0000	
24-786	85397	Kuch.role Paperdi Soavex  BUM BUM 2 x 24m, 2vrst.cell	8	240.0	13.2722	18.5000	
24-787	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	576.0	15.2912	19.5000	
24-787	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	480.0	24.8208	29.5000	
24-787	....	D1	25	126.0	10.0000	0.0000	
24-788	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	80.0	260.6122	370.0000	
24-788	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	30.0	98.0898	165.0000	
24-789	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	768.0	2.6382	3.4000	
24-789	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	144.0	12.7895	15.8500	
24-789	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	60.0	20.7982	26.5000	
24-789	329	Skládaný ručník PapLine "V" 23cm x 25cm, šedé, 10kg, 1 vrst	5.2	4.0	200.0000	294.0000	
24-789	....	D1	25	63.0	10.0000	0.0000	
24-790	2634	Ruč. v roli KATRIN MIDI 60m / 20,5cm, 2 vrst, cell	5.1	60.0	28.7017	41.5000	
24-790	2658	Ruč. v roli KATRIN MAXI 90m / 20,5cm, 2 vrst, cell	5.1	60.0	45.0027	66.5000	
24-790	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	12.0	260.6122	340.0000	
24-790	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	6.0	98.0898	175.0000	
24-790	16077	Zásobník KENNEDY tekutého mýdla,800ml, bílý,dolévací	13.5	2.0	213.4405	289.0000	
24-790	....	D1	25	53.0	10.0000	0.0000	
24-791	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	192.0	12.7895	15.9800	
24-791	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	60.0	20.7982	26.1000	
24-791	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	4.0	256.6400	305.0000	
24-791	97784	Ručník v roli BulkySoft Autocut 160m / 20cm, prům. 15,5cm SLIM	5.3	24.0	59.8255	89.0000	
24-791	32412	Ubrousky CT-Value skládané, 2 vrst, 16,5x21cm, bílé, 200ks (ex 3320)	16	120.0	15.5582	24.0000	
24-791	....	D1	25	115.0	10.0000	0.0000	
24-792	362200	Skládaný ručník KATRIN "V" 23,2cm x 23cm, 5000ks, 1 vrst, modré	5.2	1.0	444.8512	599.0000	
24-793	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	960.0	24.8208	29.5000	
24-793	....	D1	25	126.0	10.0000	0.0000	
24-794	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	1440.0	12.7895	15.8500	
24-794	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	480.0	20.7982	26.0000	
24-794	96723	Ruč. v roli Carind MAXI 150m / 20cm, 2 vrst, cell (ex 6130, 96725)	5.1	18.0	51.5100	76.0000	
24-794	97784	Ručník v roli BulkySoft Autocut 160m / 20cm, prům. 15,5cm SLIM	5.3	432.0	59.8255	86.0000	
24-794	....	D1	25	380.0	10.0000	0.0000	
24-794	999812	Palety EUR		-200.0	0.0000	0.0000	
24-795	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	120.0	15.2912	21.0000	
24-795	460201	Ručníky v roli KATRIN system Autocut 180m / 21cm, 1 vrst, běl.rec.	5.3	12.0	123.6298	181.0000	
24-796	84520	Skládaný ručník Bulkysoft "V" 21,5cm x 24cm, 3000ks, 2 vrst, cell.	5.2	20.0	326.3340	465.0000	
24-796	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	12.0	98.0898	159.0000	
24-796	....	D1	25	63.0	10.0000	0.0000	
24-797	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	42.0	34.1286	58.5000	
24-798	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	24.0	15.2912	20.5000	
24-798	35298	Skládaný ručník KATRIN "V" 22,4cm x 23cm, 4000ks, 2 vrst, běl rec PE balení	5.2	1.0	419.3814	545.5000	
24-798	55102	Kuch.role BulkySoft Bobina 1 x 100m, 2vrst.cell	8	18.0	56.7171	74.5000	
24-798	56330	Průmyslová role BulkySoft, modrá, 304m x 26cm, prům. 26,5cm, 2 vrst	12	6.0	164.3400	222.5000	
24-799	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	120.0	24.8208	31.0000	
24-799	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	60.0	34.1286	45.0000	
24-799	35298	Skládaný ručník KATRIN "V" 22,4cm x 23cm, 4000ks, 2 vrst, běl rec PE balení	5.2	25.0	419.3814	537.0000	
24-800	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	240.0	20.7982	26.0000	
24-800	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	108.0	32.3970	39.0000	
24-800	118	Ručník v roli PapLine MAXI 120m / 20cm, bez dut. 2 vrst, cell	5.1	72.0	36.6820	50.0000	
24-800	96705	Ručník v roli BulkySoft MAXI 108m / 19,2cm, 2 vrst, cell	5.1	120.0	38.9672	48.0000	
24-800	455VPL	Ručník v roli PapLine MIDI 50m / 20cm, 2 vrst, cell	5.1	96.0	16.3194	19.5000	
24-800	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	40.0	260.6122	325.0000	
24-800	55102	Kuch.role BulkySoft Bobina 1 x 100m, 2vrst.cell	8	30.0	56.7171	68.0000	
24-800	56330	Průmyslová role BulkySoft, modrá, 304m x 26cm, prům. 26,5cm, 2 vrst	12	12.0	164.3400	220.0000	
24-800	32996	Ubrousky BulkySoft 30x30, 1 vrst,100ks, bílá	16	80.0	10.1652	12.2000	
24-800	....	D1	25	264.0	10.0000	0.0000	
24-801	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	64.0	260.6122	345.0000	
24-801	....	D1	25	63.0	10.0000	0.0000	
24-802	807	Zásobník RP na toaletní papír JUMBO průměr 190-240 mm	13.4	16.0	104.9800	189.0000	
24-802	16073	Zásobník KENNEDY TP průměr 190-280mm, bílý	13.4	20.0	244.7953	366.0000	
24-803	68100	Kapesníčky kosmetické v krabičce Bulky Soft, 100ks, 2 vrstvy	1	80.0	11.6119	13.9000	
24-803	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	30.0	256.6400	295.0000	
24-803	....	D1	25	63.0	10.0000	0.0000	
24-804	68100	Kapesníčky kosmetické v krabičce Bulky Soft, 100ks, 2 vrstvy	1	80.0	11.6119	14.0000	
24-804	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	420.0	12.7895	15.8000	
24-804	67582	TP skládaný BULKYSOFT EasyBag, 19x11cm cell.2vrst	3.3	288.0	10.2162	14.5000	
24-804	16068	Zásobník KENNEDY na papírové ručníky skládané  "Z" "V" "M" , bílý, vel.M	13.1	4.0	313.5461	402.0000	
24-804	....	D1	25	97.0	10.0000	0.0000	
24-805	66520	TP malá role BulkySoft 8 x 29m, 3 vrst cell	3.1	2592.0	7.1800	7.4700	
24-805	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	14976.0	2.6200	3.0300	
24-805	84500	Sklád. ruč. Bulkysoft "V" 21,5cm x 24cm, 4000ks, 2 vrst, cell.	5.2	240.0	414.9500	477.2800	
24-805	84520	Sklád. ruč. Bulkysoft "V" 21,5cm x 24cm, 3000ks, 2 vrst, cell.	5.2	256.0	326.9700	378.9900	
24-805	84571	Sklád. ruč. Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	240.0	277.2400	324.1400	
24-805	98920	Ruč. v roli BulkySoft Autocut 150m / 21cm, prům. 20cm, 2 vrst, cell	5.3	1680.0	80.2700	94.0800	
24-805	55102	Kuch.role BulkySoft Bobina 1 x 100m, 2vrst.cell	8	150.0	56.4800	64.3700	
24-805	999812	Palety EUR		48.0	0.0000	0.0000	
24-805	65902	Toaletní papír Jumbo BulkySoft střed odvin 200m / 13,4cm, 2 vrst, cell (092)	3.2	384.0	52.4200	50.0700	
24-805	999814	Palety - červené		2.0	0.0000	0.0000	
24-806	66400	TP malá role BulkySoft 6 x 22,5m, 4 vrst cell	3.1	1680.0	7.0905	8.3900	
24-806	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	2112.0	2.6382	3.3000	
24-806	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	300.0	28.9506	35.0000	
24-806	....	D1	25	189.0	10.0000	0.0000	
24-807	112966	TP malá role KATRIN 160, 56 x 19m 2vrst cell	3.1	336.0	3.3479	5.0000	
24-807	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	30.0	28.9506	38.0000	
24-807	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	15.0	256.6400	345.5000	
24-807	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	5.0	260.6122	375.0000	
24-807	999844	CN mop univerzální mikrovláknový, 50cm (pro držák kapsového i jazykového mopu)	22.2	5.0	84.0000	109.0000	
24-808	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	96.0	98.0898	155.0000	
24-808	....	D1	25	97.0	10.0000	0.0000	
24-809	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	2160.0	12.7895	15.0000	
24-809	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	576.0	32.3970	38.0000	
24-809	96723	Ruč. v roli Carind MAXI 150m / 20cm, 2 vrst, cell (ex 6130, 96725)	5.1	222.0	51.5100	67.0000	
24-809	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	108.0	256.6400	289.0000	
24-809	84585	Skládaný ručník Carind "V" 21cm x 25cm, 3150ks, 2 vrst, cell. (ex.7855)	5.2	80.0	345.1300	445.0000	
24-809	460103	Ručníky v roli KATRIN system Autocut  160m / 21cm, 2 vrst, běl.rec. (ex 460102)	5.3	12.0	137.3839	188.0000	
24-809	9202	Průmyslová role Paperdi PRATIKA bílá, 250m x 25cm, 29cm, 2 vrst	12	182.0	98.0898	175.0000	
24-809	16068	Zásobník KENNEDY na papírové ručníky skládané  "Z" "V" "M" , bílý, vel.M	13.1	4.0	313.5461	402.0000	
24-809	....	D1	25	450.0	10.0000	0.0000	
24-809	999812	Palety EUR		16.0	0.0000	0.0000	
24-809	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	1440.0	20.7982	24.5000	
24-810	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	3840.0	2.6382	3.3000	
24-810	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	32.0	256.6400	289.0000	
24-810	31474	Ubrousky KATRIN Resta skládané 15,5 x 25,5cm, 15x140ks, skladane	16	75.0	24.5700	28.9000	
24-811	66991	TP malá role BulkySoft 12 x 15m, 2 vrst cell	3.1	960.0	2.6382	3.6000	
24-811	225V	Toaletní papír Jumbo 180 - KATRIN 2511, 2 vrstvy, celulóza	3.2	72.0	15.2912	22.0000	
24-811	116	Ručník v roli Paperdi MAXI 180m / 21,5cm, 2 vrst, cell	5.1	60.0	58.9040	95.0000	
24-811	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	10.0	260.6122	399.0000	
24-811	32196	Ubrousky BulkySoft 24x24, 2 vrst,100ks, bílá (ex 32500)	16	100.0	12.4670	18.0000	
24-812	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	6.0	24.8208	41.5000	
24-812	83454	Skládaný ručník Bulkysoft "Z" 20,5cm x 24cm, 3750ks, 2 vrst, cell.	5.2	2.0	358.6448	663.5000	
24-812	S155	Dopravné	20	1.0	0.0000	170.0000	
24-812	....	D1	25	22.0	10.0000	0.0000	
24-813	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	180.0	12.7895	14.5000	
24-813	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	120.0	20.7982	23.5000	
24-814	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	240.0	24.8208	29.5000	
24-814	82312	Skládaný ručník Bulkysoft "M" 21,5cm x 32cm, 3125ks, 2 vrst, cell.	5.2	48.0	468.6890	590.0000	
24-814	....	D1	25	126.0	10.0000	0.0000	
24-815	405	Palety	9	3.0	188.7584	190.0000	
24-815	55927	Průmyslová role BulkySoft, bílá, 176m x 24cm, prům. 26cm, 2 vrst	12	336.0	82.5950	99.0000	
24-816	225VPL	Toaletní papír Jumbo 190 PapLine 2 vrstvy, celulóza	3.2	660.0	12.7895	14.9500	
24-816	255VPL	Toaletní papír Jumbo 240 PapLine 2 vrstvá celulóza	3.2	126.0	20.7982	25.3500	
24-816	329	Skládaný ručník PapLine "V" 23cm x 25cm, šedé, 10kg, 1 vrst	5.2	20.0	200.0000	285.0000	
24-816	123	Ručník v roli Paperdi Autocut 130m / 21cm, prům. 19cm, 2 vrst, cell	5.3	216.0	58.2319	77.0000	
24-816	....	D1	25	189.0	10.0000	0.0000	
24-817	3271	Skládaný ručník PapLine "V" 21cm x 25cm, 3000ks, 2 vrst, cell.01	5.2	32.0	256.6400	290.0000	
24-817	84584	Skládaný ručník Bulkysoft "V" 21cm x 24cm, 3000ks, 2 vrst, cell. PE obal	5.2	32.0	260.6122	338.0000	
24-817	32996	Ubrousky BulkySoft 30x30, 1 vrst,100ks, bílá	16	320.0	10.1652	12.8000	
24-817	....	D1	25	230.0	10.0000	0.0000	
24-818	35298	Skládaný ručník KATRIN "V" 22,4cm x 23cm, 4000ks, 2 vrst, běl rec PE balení	5.2	12.0	419.3814	470.0000	
24-818	76739	Vyšetř.podložka BulkySoft 60cm x 50m (ex 76502)	17	108.0	53.9380	68.0000	
24-818	....	D1	25	63.0	10.0000	0.0000	
24-819	291V	Toaletní papír Jumbo 280 - KATRIN 2566, 2 vrstvy, celulóza	3.2	54.0	34.1286	58.5000	
24-819	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	72.0	28.9618	49.5000	
24-820	117	Ručník v roli PapLine MAXI 100m / 20cm, 2 vrst, cell	5.1	1500.0	28.9618	38.0000	
24-820	....	D1	25	315.0	10.0000	0.0000	
24-821	65904	Toaletní papír Jumbo 190 BulkySoft 120m, 2 vrst, cell	3.2	528.0	18.8636	21.9700	
24-821	S155	Dopravné	20	1.0	0.0000	970.0000	
24-821	....	D1	25	97.0	10.0000	0.0000	
24-822	96705	Ručník v roli BulkySoft MAXI 108m / 19,2cm, 2 vrst, cell	5.1	480.0	38.9672	48.0000	
24-822	....	D1	25	194.0	10.0000	0.0000	
24-823	66400	TP malá role BulkySoft 6 x 22,5m, 4 vrst cell	3.1	300.0	7.0905	11.7100	
24-823	291VPL	Toaletní papír Jumbo 280 PapLine 2 vrstvy, celulóza	3.2	24.0	32.3970	54.0000	
24-823	010126	Cleamen 310 WC antb., 750ml	7.2	4.0	41.5555	62.1000	
24-823	010129	Cleamen 410 koupelny antb., 1L	7.2	4.0	64.2800	85.7000	
24-823	28991	Kuch.role BulkySoft-GENIO 2x18m, 3vrst.cell	8	48.0	15.7417	25.0000	
24-823	....	D1	25	53.0	10.0000	0.0000	
24-824	67582	TP skládaný BULKYSOFT EasyBag, 19x11cm cell.2vrst	3.3	192.0	10.2162	16.0000	
24-825	255V	Toaletní papír Jumbo 230 - KATRIN 16365, 2 vrstvy, celulóza	3.2	30.0	24.7999	34.0000	
24-825	65904	Toaletní papír Jumbo 190 BulkySoft 120m, 2 vrst, cell	3.2	60.0	18.8636	27.0000	
24-825	67582	TP skládaný BULKYSOFT EasyBag, 19x11cm cell.2vrst	3.3	240.0	10.2162	15.0000	
